NAME,state,county,Sex by Age_Estimate!!Total: (B01001_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total: (B17010_001E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family: (B17010_003E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_004E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_011E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present: (B17010_016E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_017E)",Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family: (B17010_023E),Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years: (B17010_024E),"Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years: (B17010_031E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present: (B17010_036E)","Poverty Status in the Past 12 Months of Families by Family Type by Presence of Related Children Under 18 Years by Age of Related Children_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years: (B17010_037E)",Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total: (B11003_001E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11003_002E),Family Type by Presence and Age of Own Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With own children of the householder under 18 years: (B11003_003E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total: (B11004_001E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family: (B11004_002E),Family Type by Presence and Age of Related Children Under 18 Years_Estimate!!Total:!!Married-couple family:!!With related children of the householder under 18 years: (B11004_003E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level: (B17017_002E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Married-couple family: (B17017_004E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_015E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Family households:!!Other family: (B17017_009E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months below poverty level:!!Nonfamily households: (B17017_020E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level: (B17017_031E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Married-couple family: (B17017_033E),Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family: (B17017_038E),"Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Family households:!!Other family:!!Female householder, no spouse present: (B17017_044E)",Poverty Status in the Past 12 Months by Household Type by Age of Householder_Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Nonfamily households: (B17017_049E),Non-married-couple households below poverty level,Non-married-couple households at or above poverty level,Non-married households with 1+ kids below poverty level,Non-married households with 1+ kids at or above poverty level,Married Couple Household Poverty Rate,Non-Married Household Poverty Rate,Married Couple With 1+ Kids Poverty Rate,Non-Married Household With 1+ Kids Poverty Rate,Non-Married/Married Household Poverty Rate Difference,Non-Married Household With 1+ Kids/Married Household With 1+ Kids Poverty Rate Difference,Non-Married/Married Household Poverty Rate Ratio,Non-Married Household With 1+ Kids/Married Household With 1+ Kids Poverty Rate Ratio
"Wasatch County, Utah",49,051,35009,8951,148,96,4,99,99,7798,3686,257,496,357,8951,7946,3624,8951,7946,3782,655,148,99,169,338,10752,7798,836,496,2118,507,2954,103,614,0.0186257236345331,0.14648945391505344,0.02538339502908514,0.14365411436541142,0.12786373028052034,0.11827071933632628,7.864900005466315,5.6593735471873545
"Washington County, Utah",49,053,183297,47937,1762,953,78,850,772,39604,16115,1088,3428,1918,47937,41366,15879,47937,41366,17068,5480,1762,850,972,2746,58671,39604,5599,3428,13468,3718,19067,850,3006,0.04259536817676353,0.16317752907614658,0.05583548160299977,0.2204356846473029,0.12058216089938305,0.16460020304430312,3.8308749533279673,3.947949911395767
"Wayne County, Utah",49,055,2532,833,29,16,9,4,4,643,278,14,80,63,833,672,287,833,672,294,93,29,4,13,51,958,643,148,80,167,64,315,13,77,0.043154761904761904,0.16886543535620052,0.05442176870748299,0.14444444444444443,0.1257106734514386,0.09002267573696143,3.9130197434264398,2.6541666666666663
"Weber County, Utah",49,057,262960,65621,1363,949,186,1716,1443,49246,24410,3575,7619,4413,65621,50609,23900,65621,50609,25359,7230,1363,1716,1921,3946,82760,49246,13091,7619,20423,5867,33514,1629,7988,0.026931968622181824,0.1489804728168406,0.03742261130170748,0.169387542892794,0.12204850419465878,0.13196493159108652,5.531733491406813,4.526342149861289
"Addison County, Vermont",50,001,37434,9084,190,90,45,160,142,7343,2265,203,872,485,9084,7533,2238,9084,7533,2355,1046,190,160,205,651,13370,7343,1346,872,4681,856,6027,187,688,0.025222354971458916,0.12436437599883772,0.03821656050955414,0.21371428571428572,0.0991420210273788,0.17549772520473159,4.930720233680234,5.592190476190477
"Bennington County, Vermont",50,003,37326,8992,199,57,26,339,309,6799,2072,282,1112,568,8992,6998,1969,8992,6998,2129,1859,199,339,365,1295,12707,6799,1629,1112,4279,1660,5908,335,850,0.028436696198913976,0.21934460887949261,0.02677313292625646,0.28270042194092826,0.19090791268057863,0.2559272890146718,7.713435039892911,10.559108742319934
"Caledonia County, Vermont",50,005,30418,7869,221,112,45,319,315,5770,2045,320,960,612,7869,5991,2042,7869,5991,2157,1540,221,319,391,928,11279,5770,1487,960,4022,1319,5509,360,932,0.03688866633283258,0.1931751611013474,0.05192396847473343,0.2786377708978328,0.1562864947685148,0.22671380242309938,5.236707647774535,5.36626492702344
"Chittenden County, Vermont",50,007,168309,38813,734,357,165,908,798,30298,11920,1427,4477,2462,38813,31032,11938,38813,31032,12277,7424,734,908,1138,5552,61894,30298,6643,4477,24953,6690,31596,963,3889,0.023653003351379223,0.1747375019589406,0.029078765170644293,0.19847485572959606,0.1510844986075614,0.16939609055895177,7.3875397285965185,6.825422419586137
"Essex County, Vermont",50,009,5976,1653,95,41,20,34,28,1187,267,57,222,149,1653,1282,268,1653,1282,308,332,95,34,54,183,2335,1187,317,222,831,237,1148,48,206,0.07410296411856475,0.1711191335740072,0.1331168831168831,0.1889763779527559,0.09701616945544246,0.0558594948358728,2.3092076762302867,1.419627424620703
"Franklin County, Vermont",50,011,50101,12744,315,94,79,504,502,9802,3411,550,1138,705,12744,10117,3331,12744,10117,3505,2215,315,504,606,1294,17018,9802,2021,1138,5195,1900,7216,581,1255,0.031135712167638628,0.20842474769635805,0.026818830242510697,0.3164488017429194,0.1772890355287194,0.2896299715004087,6.694073563314459,11.79950053307375
"Grand Isle County, Vermont",50,013,7335,1934,28,0,39,42,38,1653,517,15,140,68,1934,1681,496,1934,1681,517,233,28,42,83,122,2794,1653,170,140,971,205,1141,77,83,0.01665675193337299,0.15230312035661217,0.0,0.48125,0.13564636842323918,0.48125,9.143626618552323,inf
"Lamoille County, Vermont",50,015,25977,6637,118,79,13,112,112,5010,1698,346,852,644,6637,5128,1661,6637,5128,1777,999,118,112,146,735,10177,5010,1363,852,3804,881,5167,125,990,0.023010920436817472,0.14566798941798942,0.04445694991558807,0.11210762331838565,0.12265706898117194,0.06765067340279758,6.330385167249574,2.5217119827439403
"Orange County, Vermont",50,017,29439,8110,239,123,9,215,215,6002,1932,414,910,469,8110,6241,1840,8110,6241,2055,1133,239,215,228,666,11557,6002,1641,910,3914,894,5555,224,883,0.03829514500881269,0.1386261435881532,0.059854014598540145,0.2023486901535682,0.10033099857934051,0.14249467555502807,3.619940427337507,3.3807037257364447
"Orleans County, Vermont",50,019,27459,7256,176,67,61,258,182,5584,1767,354,659,369,7256,5760,1755,7256,5760,1834,1231,176,258,319,736,10297,5584,1177,659,3536,1055,4713,243,723,0.030555555555555555,0.18290568654646325,0.03653217011995638,0.2515527950310559,0.1523501309909077,0.2150206249110995,5.986004286975161,6.885788449059052
"Rutland County, Vermont",50,021,60585,14608,315,55,197,518,388,11306,3206,483,1378,721,14608,11621,2949,14608,11621,3261,3155,315,518,756,2084,22179,11306,2231,1378,8642,2840,10873,585,1204,0.02710610102400826,0.20710274921607233,0.016865992026985587,0.3269983230855226,0.17999664819206407,0.31013233105853705,7.6404477734602425,19.38802784694344
"Washington County, Vermont",50,023,59768,14976,277,70,209,419,371,11138,3841,458,1993,1228,14976,11415,3723,14976,11415,3911,2439,277,419,676,1486,22727,11138,2885,1993,8704,2162,11589,580,1686,0.024266316250547527,0.15722492909606575,0.017898235745333675,0.2559576345984113,0.13295861284551821,0.23805939885307764,6.479142836215128,14.30071869877695
"Windham County, Vermont",50,025,45857,10485,190,55,105,428,382,7597,2097,312,1557,1002,10485,7787,2075,10485,7787,2152,2412,190,428,546,1676,16970,7597,2152,1557,7221,2222,9373,487,1314,0.02439964042635161,0.1916343251401466,0.025557620817843865,0.27040533037201553,0.167234684713795,0.24484770955417168,7.85398152561222,10.580223108374135
"Windsor County, Vermont",50,027,57832,14357,356,172,47,199,177,11714,3734,316,1474,884,14357,12070,3789,14357,12070,3906,2267,356,199,263,1648,22269,11714,2024,1474,8531,1911,10555,224,1200,0.029494614747307375,0.1532969677522862,0.044034818228366614,0.15730337078651685,0.12380235300497884,0.11326855255815024,5.197456181938468,3.5722498040240396
"Accomack County, Virginia",51,001,33367,9211,399,135,52,530,471,6207,1655,324,1116,651,9211,6606,1573,9211,6606,1790,2093,399,530,584,1110,12159,6207,2021,1116,3931,1694,5952,523,975,0.06039963669391462,0.22155375359665183,0.07541899441340782,0.34913217623498,0.1611541169027372,0.27371318182157217,3.6681305670663713,4.629234040448994
"Albemarle County, Virginia",51,003,112513,27331,246,124,68,650,535,21649,8522,765,3254,1928,27331,21895,8405,27331,21895,8646,3280,246,650,749,2285,40751,21649,4687,3254,14415,3034,19102,603,2693,0.011235441881708153,0.13706179978315866,0.014341892204487625,0.18294902912621358,0.1258263579014505,0.16860713692172596,12.199057342488857,12.75626859536486
"Alleghany County, Virginia",51,005,15159,3759,182,49,2,165,143,2765,889,106,379,212,3759,2947,835,3759,2947,938,1115,182,165,208,725,5194,2765,604,379,1825,933,2429,145,318,0.06175771971496437,0.2775133848899465,0.05223880597014925,0.31317494600431967,0.21575566517498213,0.2609361400341704,4.493582116871826,5.995063252082691
"Amelia County, Virginia",51,007,13309,3715,193,95,0,51,51,3017,1306,51,256,16,3715,3210,1211,3715,3210,1401,691,193,51,51,447,4567,3017,454,256,1096,498,1550,51,67,0.06012461059190031,0.2431640625,0.06780870806566738,0.4322033898305085,0.1830394519080997,0.36439468176484113,4.044334925518135,6.373862622658341
"Amherst County, Virginia",51,009,31426,7994,251,125,97,202,170,5788,1909,224,1140,546,7994,6039,1777,7994,6039,2034,1397,251,202,322,824,11218,5788,1633,1140,3797,1146,5430,267,770,0.04156317271071369,0.17427007299270073,0.061455260570304815,0.25747348119575697,0.13270690028198703,0.19601822062545216,4.1928962980196,4.189608486017358
"Appomattox County, Virginia",51,011,16253,4496,168,77,21,189,189,3400,1315,115,541,280,4496,3568,1362,4496,3568,1392,940,168,189,262,510,5595,3400,666,541,1529,772,2195,210,395,0.04708520179372197,0.2601954836535221,0.05531609195402299,0.34710743801652894,0.2131102818598001,0.29179134606250595,5.526056462355755,6.2749812171299775
"Arlington County, Virginia",51,013,235845,50024,1263,629,197,673,530,39363,17485,1212,5265,2797,50024,40626,17734,50024,40626,18114,7257,1263,673,917,5077,103630,39363,8481,5265,55786,5994,64267,727,4009,0.031088465514695022,0.08531048519093096,0.03472452246880866,0.15350506756756757,0.05422201967623594,0.1187805450987589,2.7441201673529383,4.420653090491127
"Augusta County, Virginia",51,015,77433,20735,406,307,69,618,575,16012,5420,575,2405,1083,20735,16418,5095,20735,16418,5727,2593,406,618,687,1500,27463,16012,3630,2405,7821,2187,11451,644,1658,0.024728956023876234,0.1603607567091949,0.0536057272568535,0.2797567332754127,0.13563180068531866,0.22615100601855917,6.484736215890546,5.218784402176835
"Bath County, Virginia",51,017,4177,1072,110,93,0,24,18,776,200,28,118,55,1072,886,214,1072,886,293,428,110,24,24,294,1477,776,162,118,539,318,701,18,83,0.12415349887133183,0.3120706575073602,0.3174061433447099,0.1782178217821782,0.18791715863602837,-0.1391883215625317,2.5135872959229193,0.5614819546470776
"Bedford County, Virginia",51,019,79761,22911,717,335,90,495,384,18505,5734,743,1901,1109,22911,19222,5684,22911,19222,6069,2975,717,495,625,1633,29535,18505,3064,1901,7966,2258,11030,474,1852,0.03730100926022266,0.16992775436484045,0.05519855000823859,0.20378331900257954,0.1326267451046178,0.14858476899434095,4.555580605859084,3.6918237702288215
"Bland County, Virginia",51,021,6241,1409,43,35,0,22,0,1063,277,31,100,55,1409,1106,287,1409,1106,312,214,43,22,34,137,2021,1063,269,100,689,171,958,0,86,0.03887884267631103,0.15146147032772364,0.11217948717948718,0.0,0.11258262765141261,-0.11217948717948718,3.8957299112200543,0.0
"Botetourt County, Virginia",51,023,33734,9044,222,74,32,135,94,7506,2520,188,686,389,9044,7728,2397,9044,7728,2594,1077,222,135,183,672,11839,7506,1133,686,3200,855,4333,126,577,0.02872670807453416,0.16480339244410178,0.028527370855821126,0.17923186344238975,0.1360766843695676,0.15070449258656862,5.736939715351435,6.282803429318365
"Brunswick County, Virginia",51,025,15965,3852,64,28,97,373,275,2276,695,127,802,501,3852,2340,612,3852,2340,723,1011,64,373,470,477,5154,2276,1042,802,1836,947,2878,372,628,0.02735042735042735,0.24758169934640523,0.03872752420470263,0.372,0.22023127199597786,0.3332724757952974,9.052205882352942,9.605571428571428
"Buchanan County, Virginia",51,027,20246,5189,546,327,52,350,226,3319,943,65,741,296,5189,3865,1064,5189,3865,1270,1764,546,350,443,775,5730,3319,881,741,1530,1218,2411,278,361,0.14126778783958602,0.3356296500413337,0.2574803149606299,0.4350547730829421,0.1943618622017477,0.1775744581223122,2.375839921995888,1.6896622685484297
"Buckingham County, Virginia",51,029,16869,3975,153,72,18,226,180,2847,1053,205,389,160,3975,3000,940,3975,3000,1125,879,153,226,273,453,5019,2847,702,389,1470,726,2172,198,365,0.051,0.2505175983436853,0.064,0.35168738898756663,0.19951759834368532,0.28768738898756663,4.91210977144481,5.495115452930729
"Campbell County, Virginia",51,031,55518,14710,474,189,156,360,299,10814,4032,346,2022,1075,14710,11288,3767,14710,11288,4221,2331,474,360,557,1300,20078,10814,2865,2022,6399,1857,9264,455,1421,0.04199149539333806,0.1669813865659563,0.04477611940298507,0.24253731343283583,0.12498989117261823,0.19776119402985076,3.976552513832309,5.416666666666667
"Caroline County, Virginia",51,033,31181,8038,172,116,6,360,355,5688,2272,181,1294,815,8038,5860,2152,8038,5860,2388,1051,172,360,398,481,10336,5688,1780,1294,2868,879,4648,361,996,0.029351535836177476,0.15903745250588022,0.048576214405360134,0.2660280029476787,0.12968591666970275,0.21745178854231856,5.418369021421268,5.476507508957385
"Carroll County, Virginia",51,035,29126,8048,414,139,48,440,368,5983,1892,116,777,257,8048,6397,1866,8048,6397,2031,1892,414,440,565,913,10249,5983,1086,777,3180,1478,4266,416,373,0.06471783648585275,0.25731197771587744,0.06843919251600197,0.5272496831432193,0.1925941412300247,0.45881049062721735,3.9759051242716614,7.703914434991931
"Charles City County, Virginia",51,036,6760,1745,85,10,1,85,47,1152,284,42,293,141,1745,1237,282,1745,1237,294,387,85,85,86,216,2518,1152,422,293,944,302,1366,48,183,0.068714632174616,0.18105515587529977,0.034013605442176874,0.2077922077922078,0.11234052370068377,0.17377860235003093,2.634885033149951,6.109090909090909
"Charlotte County, Virginia",51,037,11563,2783,101,70,36,361,344,1734,612,36,384,144,2783,1835,559,2783,1835,682,1007,101,361,427,479,3533,1734,521,384,1278,906,1799,380,180,0.055040871934604906,0.33493530499075785,0.10263929618768329,0.6785714285714286,0.27989443305615297,0.5759321323837453,6.085210739188521,6.6112244897959185
"Chesterfield County, Virginia",51,041,366019,97317,1751,953,292,2213,1905,72961,32117,3347,14437,8421,97317,74712,30865,97317,74712,33070,8528,1751,2213,2591,4186,125616,72961,20014,14437,32641,6777,52655,2197,11768,0.023436663454331298,0.11402947906851528,0.028817659510130027,0.1573218761188686,0.09059281561418397,0.1285042166087386,4.865431433561915,5.459217673925482
"Clarke County, Virginia",51,043,14882,3899,28,18,28,46,13,3230,1034,95,370,190,3899,3258,938,3899,3258,1052,284,28,46,74,182,5333,3230,567,370,1536,256,2103,41,285,0.008594229588704727,0.10852055955913523,0.017110266159695818,0.12576687116564417,0.0999263299704305,0.10865660500594834,12.627142251559377,7.350374914792092
"Craig County, Virginia",51,045,4898,1376,48,26,1,30,30,1146,411,5,126,66,1376,1194,425,1376,1194,437,143,48,30,31,64,1667,1146,151,126,370,95,521,31,71,0.04020100502512563,0.15422077922077923,0.059496567505720827,0.30392156862745096,0.1140197741956536,0.24442500112173013,3.8362418831168834,5.108220211161387
"Culpeper County, Virginia",51,047,52822,13955,321,149,0,467,411,9690,3849,513,2344,1142,13955,10011,3408,13955,10011,3998,1467,321,467,467,679,16721,9690,3477,2344,3554,1146,7031,411,1655,0.03206472879832185,0.14014919897272837,0.03726863431715858,0.1989351403678606,0.10808447017440653,0.16166650605070204,4.370821280112099,5.337870410675884
"Cumberland County, Virginia",51,049,9697,2861,65,52,0,73,41,1937,566,23,601,465,2861,2002,507,2861,2002,618,425,65,73,73,287,3630,1937,786,601,907,360,1693,41,488,0.032467532467532464,0.17535314174378958,0.08414239482200647,0.07750472589792061,0.1428856092762571,-0.006637668924085863,5.40087676570872,0.9211138577868258
"Dickenson County, Virginia",51,051,14089,3809,324,124,108,243,190,2547,1001,128,378,101,3809,2871,991,3809,2871,1125,1360,324,243,375,661,4183,2547,563,378,1073,1036,1636,298,229,0.11285266457680251,0.38772455089820357,0.11022222222222222,0.5654648956356736,0.274871886321401,0.45524267341345137,3.435670326014637,5.130225867662361
"Dinwiddie County, Virginia",51,053,28057,7268,181,68,55,364,277,5313,2255,295,922,291,7268,5494,1888,7268,5494,2323,1291,181,364,437,673,9141,5313,1337,922,2491,1110,3828,332,586,0.032945030942846745,0.22478736330498178,0.02927249246663797,0.3616557734204793,0.19184233236213505,0.3323832809538413,6.823103723743479,12.354799436114314
"Essex County, Virginia",51,057,10602,2658,75,29,42,154,152,1861,511,28,434,332,2658,1936,454,2658,1936,540,788,75,154,196,517,3470,1861,526,434,1083,713,1609,194,360,0.038739669421487606,0.3070628768303187,0.053703703703703705,0.35018050541516244,0.2683232074088311,0.29647680171145874,7.926316393913292,6.5206025146271624
"Fairfax County, Virginia",51,059,1145354,287539,5787,3622,857,5102,4334,229942,109077,7367,29917,15538,287539,235729,108919,287539,235729,112699,23329,5787,5102,6341,11201,387515,229942,45469,29917,112104,17542,157573,5191,22905,0.024549376614671933,0.10017417125888702,0.03213870575604043,0.18475939635535307,0.07562479464421508,0.15262069059931266,4.080517922358075,5.7488125924494575
"Fauquier County, Virginia",51,061,73290,19194,353,255,34,291,232,14764,6298,663,2499,1361,19194,15117,6202,19194,15117,6553,1540,353,291,365,822,24471,14764,3712,2499,5995,1187,9707,266,2024,0.023351194019977508,0.10895906003304572,0.038913474744391885,0.11615720524017467,0.0856078660130682,0.07724373049578279,4.666102296089383,2.9850124154465276
"Floyd County, Virginia",51,063,15532,4270,146,57,17,65,63,3336,1221,153,439,135,4270,3482,1202,4270,3482,1278,840,146,65,82,612,5815,3336,706,439,1773,694,2479,80,288,0.04192992533026996,0.21872045382918373,0.04460093896713615,0.21739130434782608,0.17679052849891377,0.17279036538068993,5.216333015296012,4.874141876430206
"Fluvanna County, Virginia",51,065,27442,7432,209,128,9,38,22,5752,2423,135,1124,487,7432,5961,2308,7432,5961,2551,645,209,38,100,336,9550,5752,1371,1124,2427,436,3798,31,622,0.03506123133702399,0.10297590930562116,0.05017640141121129,0.04747320061255743,0.06791467796859717,-0.002703200798653861,2.937030599860324,0.9461260528330782
"Franklin County, Virginia",51,067,54838,15230,688,526,117,729,665,11265,3313,543,1276,558,15230,11953,3428,15230,11953,3839,2887,688,729,890,1309,19135,11265,2387,1276,5483,2199,7870,782,1101,0.057558771856437714,0.21839308769490515,0.13701484761656682,0.4152947424322889,0.16083431583846744,0.27827989481572213,3.794262466885467,3.031019992771021
"Frederick County, Virginia",51,069,92007,24291,297,110,52,617,582,18895,7174,749,2899,1542,24291,19192,6575,24291,19192,7284,2132,297,617,706,1129,31402,18895,4393,2899,8114,1835,12507,634,2291,0.015475197999166319,0.12794589318086738,0.015101592531576058,0.21675213675213675,0.11247069518170107,0.2016505442205607,8.267803306152212,14.352932400932401
"Giles County, Virginia",51,071,16711,4335,90,40,0,153,140,3295,1093,124,467,147,4335,3385,1036,4335,3385,1133,701,90,153,153,458,6151,3295,797,467,2059,611,2856,140,271,0.026587887740029542,0.17623305451398905,0.0353045013239188,0.340632603406326,0.1496451667739595,0.30532810208240724,6.628320994776144,9.648418491484184
"Gloucester County, Virginia",51,073,38875,10438,150,37,46,275,244,8073,2623,225,1281,578,10438,8223,2313,10438,8223,2660,1076,150,275,351,575,13781,8073,1864,1281,3844,926,5708,290,803,0.018241517694272163,0.13958396141091348,0.013909774436090226,0.2653247941445563,0.12134244371664131,0.2514150197084661,7.651992764546277,19.07470141687891
"Goochland County, Virginia",51,075,24906,7100,117,64,6,0,0,6205,1814,51,605,364,7100,6322,1749,7100,6322,1878,525,117,0,14,394,9263,6205,764,605,2294,408,3058,6,415,0.018506801645049035,0.11771494518176573,0.03407880724174654,0.014251781472684086,0.0992081435367167,-0.019827025769062458,6.360631482385666,0.4182007125890736
"Grayson County, Virginia",51,077,15356,4176,180,113,51,305,196,3031,835,42,408,113,4176,3211,869,4176,3211,948,1093,180,305,356,557,5055,3031,609,408,1415,913,2024,247,155,0.05605730302086578,0.31086142322097376,0.11919831223628692,0.6144278606965174,0.254804120200108,0.49522954846023054,5.545422388680815,5.154669132215031
"Greene County, Virginia",51,079,20631,5753,236,168,0,263,147,4401,1767,251,537,362,5753,4637,1811,5753,4637,1935,764,236,263,270,258,6898,4401,846,537,1651,528,2497,147,613,0.050894975199482426,0.17454545454545456,0.08682170542635659,0.19342105263157894,0.12365047934597213,0.10659934720522235,3.429522342064715,2.2277960526315788
"Greensville County, Virginia",51,081,11373,2163,57,5,0,95,82,1239,421,7,715,483,2163,1296,380,2163,1296,426,513,57,95,95,361,2709,1239,772,715,698,456,1470,82,490,0.04398148148148148,0.2367601246105919,0.011737089201877934,0.14335664335664336,0.19277864312911042,0.13161955415476542,5.383177570093458,12.213986013986014
"Halifax County, Virginia",51,083,34013,8424,302,109,29,537,398,5272,1733,256,1645,993,8424,5574,1627,8424,5574,1842,2369,302,537,589,1478,11150,5272,2261,1645,3617,2067,5878,427,1249,0.054180121994976675,0.26016362492133416,0.059174809989142235,0.25477326968973746,0.20598350292635748,0.19559845970059522,4.801827964607671,4.305434520811894
"Hanover County, Virginia",51,085,110513,30139,465,236,45,458,405,24103,9553,843,3309,1696,30139,24568,9155,30139,24568,9789,2298,465,458,558,1275,39085,24103,5013,3309,9969,1833,14982,450,2539,0.018927059589710193,0.10900981266726137,0.024108693431402595,0.15055202408832385,0.09008275307755118,0.12644333065692126,5.759468984105973,6.244719338138145
"Henrico County, Virginia",51,087,333120,83788,1544,812,352,2917,2662,58303,25834,2491,15605,8083,83788,59847,25577,83788,59847,26646,11062,1544,2917,3412,6106,123032,58303,20529,15605,44200,9518,64729,3014,10574,0.025799121092118234,0.12819373173326867,0.030473617053216242,0.22181336473358845,0.10239461064115044,0.1913397476803722,4.96891856414568,7.2788656609497515
"Henry County, Virginia",51,089,50760,11720,532,188,141,672,525,7982,2492,338,1445,439,11720,8514,2263,11720,8514,2680,3643,532,672,843,2268,16768,7982,2363,1445,6423,3111,8786,666,777,0.062485318299271786,0.26149449441035555,0.07014925373134329,0.46153846153846156,0.19900917611108376,0.3913892078071183,4.18489497257475,6.579378068739771
"Highland County, Virginia",51,091,2247,682,25,12,0,0,0,566,120,12,79,11,682,591,113,682,591,132,75,25,0,0,50,939,566,91,79,282,50,373,0,23,0.04230118443316413,0.1182033096926714,0.09090909090909091,0.0,0.07590212525950726,-0.09090909090909091,2.794326241134752,0.0
"Isle of Wight County, Virginia",51,093,38898,10846,371,103,39,444,367,8379,3185,187,1141,542,10846,8750,3095,10846,8750,3288,1451,371,444,483,597,13745,8379,1613,1141,3753,1080,5366,406,729,0.0424,0.16754576481538938,0.031326034063260344,0.35770925110132157,0.1251457648153894,0.3263832170380612,3.9515510569667307,11.418912792438302
"James City County, Virginia",51,095,78818,21859,355,169,29,408,382,17434,5578,553,2764,1640,21859,17789,5421,21859,17789,5747,2048,355,408,465,1228,28642,17434,3605,2764,7603,1693,11208,411,2193,0.01995615267862162,0.13123013719866677,0.029406646946232816,0.1578341013824885,0.11127398452004515,0.12842745443625567,6.575923691907278,5.367293376598588
"King and Queen County, Virginia",51,097,6681,1920,88,81,27,96,91,1403,393,21,216,17,1920,1491,428,1920,1491,474,370,88,96,123,159,2456,1403,306,216,747,282,1053,118,38,0.05902079141515761,0.21123595505617979,0.17088607594936708,0.7564102564102564,0.15221516364102217,0.5855241804608893,3.5790091930541372,4.426400759734093
"King George County, Virginia",51,099,26985,7046,160,90,16,111,64,5579,2468,219,703,396,7046,5739,2301,7046,5739,2558,603,160,111,156,287,9134,5579,1151,703,2404,443,3555,80,615,0.027879421502003832,0.11080540270135067,0.035183737294761534,0.11510791366906475,0.08292598119934684,0.07992417637430321,3.974451288144072,3.2716227018385293
"King William County, Virginia",51,101,17845,5110,205,99,59,55,48,3721,1492,198,742,394,5110,3926,1540,5110,3926,1591,556,205,55,114,237,6337,3721,1070,742,1546,351,2616,107,592,0.0522159959246052,0.11830131445904954,0.06222501571338781,0.1530758226037196,0.06608531853444434,0.09085080689033179,2.2656144417864805,2.460036704671898
